record_id	age	workclass	fnlwgt	education	marital_status	occupation	relationship	race	sex	capital_gain	hours_per_week	native_country	label
6158	12	2	7	10	2	9	0	4	1	0	5	38	1
6159	4	2	8	11	2	4	0	4	1	0	7	38	0
6160	12	2	5	11	0	7	4	4	0	0	4	38	0
6161	7	2	4	15	4	11	1	2	0	0	3	38	0
6162	13	2	6	15	4	2	1	4	1	0	4	38	0
6163	5	2	1	9	2	3	0	4	1	0	6	38	1
6164	10	2	14	4	2	7	0	4	1	0	4	25	0
6165	8	2	2	11	2	2	0	4	1	0	4	38	0
6166	15	2	6	15	0	2	1	4	1	0	5	38	0
6167	3	2	10	11	4	6	3	2	1	0	4	38	0
6168	4	2	8	11	4	11	1	4	0	0	1	38	0
6169	11	2	5	12	2	9	0	4	1	0	4	38	1
6170	15	2	13	0	0	13	1	4	1	0	1	38	0
6171	4	2	5	11	2	6	0	4	1	0	5	38	0
6172	9	2	0	15	4	2	1	4	1	0	4	38	0
6173	12	2	6	3	2	7	0	4	1	0	4	38	0
6174	6	4	9	15	2	3	0	4	1	0	5	38	0
6175	5	2	8	12	2	11	0	4	1	0	4	38	1
6176	3	2	14	9	4	9	1	4	0	0	1	38	0
6177	13	2	0	11	2	2	0	4	1	0	4	38	0
6178	1	2	2	8	4	13	3	4	1	0	4	38	0
6179	10	4	8	14	2	9	0	4	1	0	4	38	1
6180	14	2	7	15	0	12	1	4	1	0	4	38	0
6181	15	2	12	5	6	7	1	4	0	0	1	38	0
6182	9	2	13	4	2	4	5	4	0	0	4	25	0
6183	3	2	4	11	4	2	4	4	1	0	4	38	0
6184	13	3	3	7	4	11	1	4	0	0	1	38	0
6185	10	2	15	15	2	3	0	4	1	0	6	38	1
6186	3	2	14	15	0	12	1	4	0	0	4	38	0
6187	6	2	10	11	4	2	1	4	1	0	4	38	0
6188	5	2	5	15	2	5	0	4	1	0	4	38	0
6189	3	2	13	15	4	7	2	4	1	0	4	26	0
6190	9	2	2	9	2	9	0	4	1	0	6	38	1
6191	13	4	4	15	0	11	1	4	0	0	3	38	0
6192	0	2	12	15	4	11	2	4	1	0	4	38	0
6193	11	2	15	8	2	2	0	4	1	0	4	38	0
6194	6	2	0	9	4	9	1	4	0	0	6	38	0
6195	4	2	15	15	4	2	1	4	1	0	2	38	0
6196	0	2	5	0	4	5	1	4	1	0	4	38	0
6197	9	5	2	10	4	9	1	2	0	0	4	38	0
6198	1	2	9	11	4	3	1	4	1	0	1	38	0
6199	12	2	2	11	2	0	0	4	1	1	5	38	1
6200	15	3	11	11	0	3	1	2	1	0	4	38	0
6201	9	2	1	9	2	11	0	4	1	0	7	38	0
6202	6	5	3	8	4	0	4	4	0	0	4	38	0
6203	6	2	2	11	2	13	0	4	1	0	4	38	1
6204	13	2	5	11	2	11	0	4	1	0	6	38	0
6205	6	4	3	11	2	2	0	4	1	0	4	38	0
6206	8	2	4	11	2	13	0	4	1	0	5	38	0
6207	12	5	0	9	3	9	1	4	1	1	4	38	0
6208	6	2	0	15	4	2	1	4	1	0	7	38	0
6209	13	2	1	12	0	9	3	4	0	0	4	38	0
6210	12	2	12	11	2	13	0	4	1	0	5	38	0
6211	3	2	4	9	2	3	0	4	1	0	4	38	1
6212	12	2	3	9	2	11	0	4	1	0	4	38	0
6213	13	2	3	15	2	2	0	4	1	0	4	38	1
6214	0	2	14	2	4	7	2	4	0	0	2	38	0
6215	1	2	4	9	4	0	3	4	0	0	3	38	0
6216	15	3	4	15	2	11	0	4	1	0	4	38	0
6217	14	4	1	15	2	3	5	4	0	0	6	38	1
6218	6	2	7	7	5	3	4	4	0	1	6	38	1
6219	10	3	4	11	2	2	0	4	1	0	4	38	0
6220	4	2	11	0	4	5	2	4	1	0	4	25	0
6221	14	1	5	11	0	0	1	4	0	0	0	38	0
6222	2	2	2	15	4	11	3	4	0	0	1	38	0
6223	14	2	10	11	5	7	4	4	0	0	4	5	0
6224	2	2	13	11	2	5	0	4	1	0	4	38	0
6225	9	4	7	15	2	2	0	4	1	0	4	38	0
6226	7	2	3	9	2	9	0	4	1	0	6	38	0
6227	11	2	2	12	4	12	1	4	1	0	3	38	1
6228	13	2	2	9	4	7	1	4	1	0	4	1	0
6229	2	2	1	15	4	3	1	4	1	0	4	38	0
6230	11	0	13	9	2	3	0	4	1	0	4	38	0
6231	10	2	9	15	2	11	0	4	1	1	4	38	1
6232	11	2	11	15	3	0	1	4	0	0	4	38	0
6233	5	1	1	11	4	6	3	4	1	0	7	38	0
6234	14	4	0	11	2	13	0	4	1	0	5	38	0
6235	6	2	4	7	2	9	0	4	1	0	6	38	0
6236	14	2	14	9	2	11	0	4	1	0	6	38	1
6237	12	2	13	11	2	13	0	4	1	0	4	38	0
6238	7	2	2	9	2	9	5	4	0	0	6	19	1
6239	6	2	5	11	0	7	1	2	0	0	0	38	0
6240	0	2	8	11	4	11	3	4	0	0	1	38	0
6241	15	3	12	15	2	3	0	4	1	0	4	38	1
6242	4	2	7	11	4	13	2	4	1	0	6	38	0
6243	11	2	6	15	0	0	1	4	0	0	1	38	0
6244	10	2	8	7	2	11	0	4	1	1	4	38	1
6245	14	2	14	11	2	7	0	4	1	0	5	4	0
6246	6	2	4	11	5	10	3	4	0	0	4	38	0
6247	11	1	7	12	2	9	0	4	1	0	4	38	1
6248	12	2	14	11	2	2	0	4	1	0	4	38	1
6249	8	2	5	15	2	2	0	4	1	0	6	38	0
6250	10	2	12	11	2	5	0	4	1	0	4	38	0
6251	1	2	15	1	2	2	0	4	1	0	3	38	0
6252	2	2	4	9	4	3	3	4	1	0	5	38	0
6253	15	0	4	11	6	5	1	2	1	0	4	38	0
6254	1	2	5	15	4	7	1	2	0	0	2	38	0
6255	6	4	7	14	2	9	0	4	1	0	4	38	1
6256	3	2	14	11	4	5	2	4	1	0	5	38	0
6257	9	2	0	11	0	13	4	4	1	1	4	38	0
6258	0	2	12	1	4	7	3	4	1	0	1	38	0
6259	3	2	0	11	4	4	1	4	1	0	4	38	0
6260	13	5	3	11	2	0	5	4	0	1	4	38	0
6261	6	2	6	11	4	6	2	2	1	0	4	38	0
6262	7	4	3	15	2	3	0	4	1	0	6	38	0
6263	1	2	8	11	4	5	3	2	1	0	4	38	0
6264	2	4	12	9	4	11	1	4	1	0	4	38	0
6265	0	0	2	1	4	7	3	1	1	0	0	29	0
6266	2	2	11	11	2	2	0	4	1	0	5	38	0
6267	0	2	11	11	4	4	3	4	0	0	4	38	0
6268	15	1	2	12	4	3	2	4	0	1	7	38	1
6269	15	3	14	15	2	11	0	4	1	0	4	38	0
6270	13	2	2	9	2	9	0	4	1	0	6	38	1
6271	1	2	12	11	2	4	0	4	1	0	4	38	0
6272	5	2	6	15	2	3	0	4	1	1	7	38	1
6273	0	2	11	11	4	0	3	4	0	0	0	38	0
6274	14	2	12	14	2	9	0	4	1	0	7	38	0
6275	12	2	5	15	2	0	0	4	1	0	6	38	1
6276	5	2	6	9	4	3	3	1	0	0	6	35	0
6277	9	2	12	11	0	3	1	4	1	0	6	38	0
6278	8	2	2	9	2	11	0	4	1	1	7	38	1
6279	15	2	4	0	0	7	4	4	0	0	4	38	0
6280	1	2	13	15	4	11	1	4	1	0	1	38	0
6281	0	2	10	15	4	5	3	4	1	0	2	38	0
6282	7	2	13	9	4	11	1	1	0	0	6	2	0
6283	2	2	2	11	2	3	0	4	1	0	2	38	0
6284	7	2	10	11	2	2	0	4	1	0	6	38	0
6285	10	4	0	15	2	4	0	4	1	0	7	38	0
6286	13	1	7	11	2	13	0	4	1	0	4	38	1
6287	5	2	2	7	2	11	0	4	1	0	7	38	0
6288	10	2	13	11	2	7	0	4	1	0	4	38	0
6289	12	0	8	15	2	3	0	4	1	0	4	38	0
6290	2	2	7	11	4	7	3	4	0	0	2	38	0
6291	2	2	2	15	4	2	1	4	1	0	4	38	0
6292	2	5	0	9	4	9	1	4	1	0	4	38	0
6293	11	2	7	14	0	9	4	4	0	0	4	38	0
6294	0	2	4	4	4	4	1	4	1	0	3	25	0
6295	10	2	9	15	0	3	2	4	0	0	5	38	0
6296	11	2	3	15	2	3	0	4	1	0	4	38	1
6297	15	4	1	6	2	4	0	4	1	0	1	38	0
6298	0	1	7	11	0	3	1	4	0	0	3	38	0
6299	1	2	11	11	4	7	3	4	1	0	4	38	0
6300	11	2	14	10	2	9	0	4	1	0	4	30	1
6301	10	4	0	7	2	7	5	4	0	0	7	38	0
6302	1	5	4	15	4	7	3	4	1	0	5	38	0
6303	3	2	12	11	2	7	5	4	0	0	1	25	0
6304	2	2	15	11	4	11	1	4	1	0	5	38	0
6305	12	2	11	11	6	6	4	4	0	0	4	38	0
6306	10	2	3	11	0	2	1	4	1	0	3	38	0
6307	15	2	3	11	2	2	0	4	1	0	4	38	0
6308	6	2	1	11	4	13	4	2	1	0	2	38	0
6309	2	2	0	15	4	11	1	4	1	0	4	38	0
6310	11	3	4	11	2	10	0	4	1	0	7	38	0
6311	1	0	5	11	4	7	1	4	0	0	4	38	0
6312	4	2	1	11	2	2	0	4	1	0	5	38	0
6313	15	2	14	12	2	3	0	4	1	0	6	38	1
6314	10	1	8	9	2	10	0	4	1	0	4	38	1
6315	10	1	0	12	2	9	0	4	1	0	4	38	1
6316	9	4	13	11	2	9	0	4	1	0	4	38	0
6317	9	2	15	11	0	0	4	2	1	0	4	38	0
6318	12	2	0	11	2	4	0	4	1	0	7	38	0
6319	8	4	8	9	4	10	1	4	1	0	6	38	1
6320	2	2	10	9	4	0	1	4	0	0	4	38	0
6321	13	4	14	11	4	11	1	4	1	0	4	38	0
6322	10	2	15	15	0	9	1	4	0	0	4	38	0
6323	2	1	0	15	0	0	4	4	0	0	7	38	0
6324	7	2	11	15	0	2	4	4	0	0	4	38	0
6325	11	2	15	11	4	7	1	4	1	0	0	38	0
6326	0	6	0	11	4	4	3	4	1	0	0	38	0
6327	12	4	11	11	2	4	0	4	1	0	7	38	0
6328	3	4	6	9	4	9	3	4	0	0	4	38	0
6329	8	2	1	8	2	3	0	4	1	0	6	38	1
6330	6	2	14	11	0	11	4	2	0	0	2	38	0
6331	8	2	4	14	2	9	0	4	1	1	5	38	1
6332	12	2	0	5	2	2	0	4	1	0	4	38	0
6333	13	2	7	11	2	13	0	4	1	0	7	38	0
6334	6	1	1	8	4	10	1	4	1	0	7	38	0
6335	15	4	10	11	2	2	0	4	1	0	6	38	0
6336	1	2	8	11	4	0	3	4	0	0	4	38	0
6337	14	2	7	11	2	3	5	4	0	0	4	38	1
6338	11	2	4	1	4	6	1	2	0	0	4	38	0
6339	9	3	0	11	2	11	0	4	1	0	7	38	0
6340	0	2	8	11	4	7	1	4	0	0	2	38	0
6341	5	4	7	5	4	2	3	4	1	0	4	38	0
6342	9	2	11	14	0	9	4	4	0	0	3	38	0
6343	3	2	7	9	2	3	3	4	0	0	4	38	0
6344	4	5	1	11	4	7	1	1	1	0	4	36	0
6345	9	2	9	5	4	7	3	4	1	0	3	38	0
6346	0	2	15	11	4	7	3	2	0	0	4	38	0
6347	15	2	15	9	2	11	0	4	1	0	7	38	1
6348	5	2	4	9	2	0	0	4	1	0	4	38	1
6349	4	1	10	11	2	10	0	4	1	0	4	38	0
6350	6	2	13	11	2	0	0	2	1	0	4	38	0
6351	10	3	14	15	2	11	0	4	1	1	7	38	1
6352	15	1	1	11	0	0	1	4	0	0	4	38	0
6353	9	2	5	9	6	3	4	4	0	0	4	38	0
6354	9	2	6	15	2	6	0	4	1	0	4	38	0
6355	9	5	14	15	4	9	1	4	1	0	4	38	0
6356	3	1	6	9	2	0	0	4	1	0	4	38	0
6357	15	2	4	11	2	3	0	4	1	0	1	38	0
6358	2	2	0	15	5	11	4	4	0	0	4	38	0
6359	13	1	7	12	0	9	4	4	0	0	6	38	0
6360	3	2	11	7	4	12	1	4	1	0	2	38	0
6361	9	1	13	1	2	7	0	4	1	0	4	38	0
6362	1	2	1	15	4	7	1	4	1	0	4	38	0
6363	0	2	1	11	4	7	3	4	0	0	1	38	0
6364	15	2	8	9	2	9	0	4	1	0	6	38	1
6365	15	0	7	11	2	0	0	4	1	0	4	38	0
6366	0	2	4	6	4	7	3	2	1	0	0	38	0
6367	4	2	0	11	4	7	1	2	0	0	5	38	0
6368	11	2	8	11	2	7	0	4	1	0	4	38	0
6369	13	4	14	11	0	11	1	4	1	0	4	38	0
6370	11	0	13	9	2	9	0	1	1	0	6	38	1
6371	5	2	12	11	2	7	0	4	1	0	4	38	0
6372	15	3	2	11	6	11	2	1	1	0	3	38	1
6373	8	2	10	11	5	10	1	2	1	0	4	38	0
6374	10	2	2	11	0	7	3	1	0	0	4	34	0
6375	3	2	5	11	2	4	0	4	1	0	4	38	0
6376	1	2	5	15	4	7	3	1	1	0	1	38	0
6377	9	5	15	1	0	13	4	4	0	0	6	38	0
6378	8	2	12	11	2	2	0	4	1	0	4	26	0
6379	14	2	14	8	2	11	0	4	1	0	6	38	0
6380	10	5	11	12	0	3	1	4	1	0	5	38	0
6381	11	2	12	8	0	2	4	4	1	0	4	38	0
6382	6	2	13	11	2	2	0	4	1	0	4	38	1
6383	5	2	15	11	2	12	0	4	1	0	4	38	0
6384	10	1	8	0	2	5	0	4	1	1	4	38	1
6385	3	2	0	2	2	8	5	3	0	0	4	5	0
6386	2	2	4	15	4	0	3	4	0	0	1	38	0
6387	2	2	12	11	0	11	1	4	1	0	4	38	0
6388	12	1	9	8	2	2	0	2	1	0	4	38	1
6389	12	1	0	12	2	3	0	2	1	0	6	38	1
6390	6	2	4	11	2	13	0	4	1	0	7	38	0
6391	10	5	0	12	2	9	5	4	0	0	1	38	1
6392	10	2	15	15	2	2	0	4	1	1	3	38	0
6393	8	2	3	9	4	7	1	4	1	0	1	38	0
6394	6	2	9	11	2	2	0	4	1	0	4	38	0
6395	12	2	10	11	0	0	1	4	0	0	4	38	0
6396	3	2	1	8	5	0	4	4	0	0	4	38	0
6397	14	2	9	11	2	4	0	4	1	0	5	38	0
6398	0	5	6	15	4	9	3	4	1	0	1	38	0
6399	4	5	3	12	4	9	1	4	0	0	3	38	0
6400	9	2	2	9	4	9	1	4	1	0	4	38	1
6401	5	2	14	8	4	10	3	2	1	0	4	38	0
6402	9	2	11	5	2	2	0	4	1	0	4	7	0
6403	15	2	1	15	0	0	4	4	0	0	4	38	0
6404	2	2	3	11	4	12	3	4	1	0	6	38	0
6405	12	4	2	4	4	12	1	1	0	0	0	38	0
6406	3	2	3	8	4	12	3	4	1	0	4	38	0
6407	6	2	5	15	0	0	4	4	0	0	4	38	0
6408	0	2	13	15	4	11	3	4	0	0	2	38	0
6409	3	2	8	8	2	0	0	4	1	0	5	38	0
6410	13	2	4	11	0	7	1	4	0	0	4	38	0
6411	11	4	4	11	2	2	0	4	1	0	6	38	0
6412	3	2	15	11	4	2	3	4	1	0	4	38	0
6413	8	2	8	15	0	0	1	4	0	0	4	38	0
6414	6	2	4	9	2	3	0	4	1	1	6	38	1
6415	0	1	0	6	4	7	3	2	1	0	0	38	0
6416	7	2	15	11	0	7	4	4	0	0	3	38	0
6417	4	2	14	9	4	10	1	4	0	0	4	38	0
6418	1	2	7	15	4	3	3	4	0	0	2	38	0
6419	1	2	13	1	4	2	3	4	1	0	4	38	0
6420	14	5	13	11	0	0	4	4	0	0	4	38	0
6421	0	2	11	11	4	7	4	4	1	0	4	38	0
6422	1	2	6	11	4	2	1	4	1	0	4	38	0
6423	9	2	9	12	4	3	1	4	1	0	4	38	0
6424	14	0	0	15	2	0	0	4	1	0	4	38	0
6425	11	1	15	9	2	13	0	2	1	0	4	38	0
6426	11	2	6	12	2	3	0	4	1	0	6	38	1
6427	10	2	7	1	2	9	5	4	0	1	3	38	1
6428	6	2	13	15	5	12	4	2	0	1	4	38	0
6429	12	2	14	12	2	3	0	4	1	0	4	38	0
6430	11	2	4	15	2	2	0	1	1	0	4	39	0
6431	9	2	9	8	2	6	0	4	1	0	4	38	0
6432	13	2	2	11	6	7	4	4	0	0	2	38	0
6433	3	2	3	11	4	2	1	4	1	0	3	20	0
6434	14	2	8	9	2	3	5	4	0	0	4	38	0
6435	5	1	7	8	4	10	1	4	1	0	4	38	0
6436	12	3	0	7	2	2	0	4	1	0	4	38	1
6437	4	0	14	11	4	2	1	4	1	0	4	38	0
6438	15	4	9	9	2	11	0	4	1	0	0	38	0
6439	13	1	5	6	2	13	0	2	1	0	4	38	0
6440	3	2	6	10	4	9	1	4	0	0	7	38	0
6441	10	4	7	14	2	9	0	4	1	0	3	38	1
6442	10	2	8	12	2	3	0	4	1	0	5	38	1
6443	6	2	15	11	2	2	0	4	1	0	4	38	0
6444	8	2	6	11	2	7	0	4	1	0	4	12	0
6445	3	1	13	12	4	9	3	4	0	0	4	38	0
6446	10	3	15	15	2	11	0	4	1	0	7	38	1
6447	12	3	2	9	0	3	1	4	1	0	7	38	1
6448	11	1	10	15	0	0	1	4	0	0	3	38	0
6449	4	4	13	9	4	9	1	4	0	0	0	38	0
6450	8	2	0	11	2	2	0	4	1	0	6	38	0
6451	6	4	3	11	2	3	0	4	1	0	6	38	0
6452	7	4	5	9	2	9	0	4	1	0	5	38	1
6453	5	4	7	9	2	9	0	4	1	0	4	38	1
6454	5	2	5	11	2	2	0	4	1	0	5	38	0
6455	14	2	8	8	2	13	0	4	1	1	6	38	1
6456	14	2	7	11	0	0	1	4	0	0	1	38	0
6457	2	2	0	15	4	2	1	4	1	0	4	38	0
6458	14	0	7	9	0	9	4	4	1	0	4	38	0
6459	9	2	4	10	2	9	0	4	1	0	5	38	0
6460	5	2	1	9	4	3	1	4	0	0	5	10	0
6461	4	2	3	11	4	2	3	4	1	0	4	38	0
6462	15	1	6	11	6	3	1	4	0	0	2	38	0
6463	8	2	10	11	2	6	0	4	1	0	5	38	1
6464	11	2	13	4	2	6	0	4	1	0	4	25	0
6465	1	2	3	15	4	7	3	4	0	0	1	38	0
6466	13	1	10	9	2	9	5	4	0	0	4	38	1
6467	10	2	11	15	2	0	5	3	0	0	2	25	1
6468	6	2	7	11	0	0	4	4	0	0	5	38	0
6469	3	4	5	9	2	3	0	4	1	0	1	38	0
6470	10	4	3	11	2	13	0	4	1	0	5	38	0
6471	3	2	9	11	4	11	3	4	0	0	2	38	0
6472	12	2	8	0	2	6	0	2	1	0	4	38	0
6473	9	2	14	1	2	7	0	4	1	0	7	25	0
6474	5	0	2	11	4	5	3	4	0	0	4	38	0
6475	14	2	13	11	0	12	4	4	1	0	7	38	1
6476	7	2	7	11	3	7	4	2	0	0	1	38	0
6477	8	2	13	11	4	7	3	2	1	0	4	38	0
6478	8	2	7	7	2	9	0	4	1	0	4	38	1
6479	5	2	3	11	2	6	0	4	1	0	5	38	0
6480	13	4	4	0	0	7	1	2	0	0	0	38	0
6481	5	2	11	11	2	7	0	4	1	0	4	25	0
6482	12	4	0	15	2	4	0	4	1	0	7	38	0
6483	11	4	2	11	2	2	0	4	1	0	4	8	0
6484	6	2	5	11	2	11	5	4	0	0	4	38	0
6485	3	2	14	15	4	13	2	4	1	0	4	38	0
6486	8	4	14	11	2	2	0	4	1	1	4	38	0
6487	15	4	1	11	2	4	0	4	1	0	5	38	0
6488	9	2	12	15	2	3	0	4	1	0	4	38	0
6489	1	2	11	11	4	0	1	4	0	0	1	38	0
6490	13	2	2	4	4	5	1	4	1	0	6	38	0
6491	5	1	4	5	2	4	0	4	1	0	4	38	0
6492	7	2	10	11	2	13	0	3	1	0	4	5	0
6493	14	2	7	9	2	11	0	4	1	0	4	38	1
6494	14	2	6	11	0	7	1	4	0	0	4	38	0
6495	0	2	9	15	4	7	2	4	0	0	1	38	0
6496	6	2	8	11	2	2	0	4	1	1	4	38	1
6497	4	2	4	2	2	13	0	4	1	0	4	38	1
6498	10	2	1	11	2	5	0	4	1	0	4	38	0
6499	15	4	0	15	6	3	4	4	0	0	5	38	0
6500	1	2	12	9	4	3	3	4	0	0	0	38	0
6501	10	2	12	9	2	9	0	4	1	0	4	38	1
6502	3	2	8	9	4	3	1	4	1	0	5	38	0
6503	1	2	7	11	4	11	1	4	0	0	2	38	0
6504	12	2	4	9	0	11	4	4	0	0	4	38	0
6505	3	2	9	9	0	9	1	4	0	0	4	38	0
6506	10	1	12	15	0	12	1	4	0	0	4	38	0
6507	10	2	4	12	0	3	4	4	0	0	4	38	0
6508	15	6	7	11	2	13	0	4	1	0	1	38	0
6509	15	2	5	11	2	0	0	4	1	1	4	38	0
6510	12	1	4	9	2	9	0	4	1	0	4	38	0
6511	11	2	8	11	3	0	4	4	0	0	2	38	0
6512	7	2	13	15	2	11	0	4	1	0	4	38	0
6513	5	1	2	12	2	9	0	4	1	0	5	38	0
6514	6	2	6	11	2	11	0	4	1	0	6	38	1
6515	2	5	10	9	4	12	1	4	0	0	4	38	0
6516	10	2	15	11	2	0	5	4	0	0	3	38	0
6517	2	2	14	1	4	2	4	4	1	0	3	38	0
6518	1	2	1	0	4	2	3	4	1	0	0	38	0
6519	13	2	9	15	2	11	0	4	1	0	4	38	0
6520	15	4	4	11	2	4	0	4	1	0	7	38	0
6521	10	2	11	9	0	6	2	4	1	0	4	38	0
6522	6	2	8	11	0	13	3	4	0	0	4	38	0
6523	1	2	9	12	4	3	3	4	1	0	1	38	0
6524	13	5	5	10	4	3	1	4	0	0	4	38	1
6525	14	2	0	11	2	3	0	4	1	0	7	38	1
6526	12	0	11	9	2	10	0	2	1	0	6	38	1
6527	6	2	2	15	2	5	0	4	1	0	4	38	0
6528	15	2	6	14	2	3	0	4	1	0	4	38	1
6529	2	2	12	9	4	12	3	4	1	0	4	38	0
6530	4	1	8	9	2	5	0	4	1	0	7	38	1
6531	3	2	11	11	2	6	0	4	1	0	4	25	0
6532	14	2	5	11	2	13	0	4	1	0	4	38	1
6533	6	1	5	8	2	9	0	4	1	0	7	38	0
6534	3	2	13	15	2	11	0	2	1	0	5	38	0
6535	4	2	15	11	0	7	3	2	1	0	3	38	0
6536	7	2	3	11	2	6	0	4	1	0	4	38	0
6537	9	2	6	11	2	13	0	4	1	0	7	38	1
6538	9	2	7	11	2	2	0	1	1	0	4	35	0
6539	3	2	2	1	0	3	4	4	0	0	4	38	0
6540	0	2	5	0	4	11	3	4	0	0	1	38	0
6541	12	2	6	15	0	3	4	4	0	0	4	10	0
6542	11	2	7	11	5	7	1	2	0	0	5	22	0
6543	14	0	8	15	0	0	4	2	0	0	4	38	0
6544	12	2	5	11	6	6	1	4	0	0	5	38	0
6545	4	2	7	11	0	7	4	4	0	0	7	38	0
6546	7	1	12	9	2	9	0	4	1	0	6	38	0
6547	10	1	3	9	0	9	4	4	0	0	5	38	0
6548	2	5	14	9	4	12	1	4	0	0	1	38	0
6549	2	2	14	9	4	6	1	4	1	0	7	38	0
6550	2	2	2	11	4	0	1	4	0	0	4	38	0
6551	5	2	13	12	4	9	1	2	1	0	2	38	0
6552	6	2	7	11	2	2	0	4	1	0	6	38	0
6553	13	2	5	12	2	3	0	4	1	0	6	38	1
6554	13	2	11	7	0	9	1	4	0	0	4	38	0
6555	3	2	9	9	4	9	1	4	1	0	5	38	0
6556	11	2	0	9	4	7	1	4	1	0	4	38	0
6557	8	1	14	9	0	9	1	4	0	0	3	38	0
6558	15	2	13	1	2	11	0	4	1	0	1	38	0
6559	6	2	7	11	4	0	1	4	1	0	4	38	0
6560	8	2	2	15	0	2	4	4	1	0	4	38	0
6561	4	0	9	9	4	9	1	2	1	0	4	38	0
6562	6	2	9	11	2	2	0	4	1	0	4	38	0
6563	15	2	1	6	2	3	5	1	0	0	5	38	1
6564	14	2	1	2	0	13	2	2	1	0	3	38	0
6565	10	2	12	11	5	0	1	2	0	0	2	38	0
6566	15	3	2	15	6	11	1	4	1	0	4	38	1
6567	12	5	1	11	0	0	4	4	0	0	5	38	0
6568	14	4	0	9	2	9	5	4	0	0	0	38	0
6569	8	2	0	14	2	9	0	4	1	0	6	38	1
6570	15	4	1	9	2	3	0	4	1	0	4	38	0
6571	4	3	7	9	2	3	0	4	1	0	7	38	0
6572	9	2	14	8	2	9	5	4	0	0	3	38	0
6573	14	2	0	15	2	3	0	4	1	0	4	38	1
6574	9	2	0	9	0	3	4	4	0	0	5	38	0
6575	0	2	5	0	4	11	3	4	0	0	0	38	0
6576	15	4	13	9	2	3	0	4	1	0	5	38	1
6577	5	4	8	12	5	12	1	4	0	0	1	38	0
6578	14	5	13	11	2	7	0	4	1	0	4	38	0
6579	11	4	7	11	2	3	0	4	1	0	4	38	0
6580	2	2	12	15	4	11	1	2	0	0	1	38	0
6581	4	2	10	7	0	9	1	4	0	0	3	38	0
6582	9	2	5	11	2	3	5	4	0	0	3	38	1
6583	8	2	4	0	0	7	4	4	0	0	2	38	0
6584	0	5	3	11	4	7	3	4	1	0	1	38	0
6585	6	2	7	15	4	11	3	2	0	0	3	38	0
6586	3	2	6	11	2	11	0	4	1	0	4	38	0
6587	12	2	7	15	2	13	0	4	1	0	5	38	1
6588	10	2	4	12	2	3	0	4	1	0	3	38	1
6589	2	2	0	11	4	5	1	4	1	0	1	38	0
6590	13	1	11	7	4	0	1	2	1	0	4	38	0
6591	8	5	14	11	2	9	5	4	0	0	4	38	1
6592	8	5	0	10	2	9	0	4	1	0	5	38	1
6593	6	2	7	11	2	7	0	4	1	0	6	38	0
6594	8	2	14	8	2	3	0	4	1	0	5	38	1
6595	0	2	6	2	4	11	3	4	1	0	1	38	0
6596	13	2	0	11	0	13	4	4	1	0	4	38	0
6597	8	2	8	9	2	3	0	4	1	0	4	38	1
6598	4	4	1	11	2	4	0	4	1	0	4	38	0
6599	8	2	10	11	2	2	0	4	1	0	4	38	1
6600	2	4	9	11	4	13	3	4	1	0	4	38	0
6601	14	2	12	12	2	3	0	4	1	0	7	38	1
6602	5	2	11	11	4	2	1	4	1	0	4	38	0
6603	5	2	5	2	2	2	0	4	1	0	4	38	0
6604	9	2	5	9	2	3	0	4	1	1	5	38	1
6605	4	2	13	15	4	13	1	4	1	0	6	38	0
6606	10	2	10	15	0	12	3	4	0	0	7	38	0
6607	6	2	14	11	2	0	0	4	1	0	4	38	0
6608	6	2	11	5	2	6	0	4	1	0	4	25	0
6609	15	2	14	15	2	11	0	4	1	0	1	38	0
6610	10	4	2	5	2	11	0	4	1	0	2	38	0
6611	4	2	5	9	4	3	1	4	0	0	5	38	1
6612	7	2	15	9	2	11	0	4	1	0	6	38	1
6613	6	2	9	15	2	3	0	4	1	0	4	38	1
6614	5	2	8	15	4	6	1	4	1	0	4	38	0
6615	9	2	12	4	2	4	0	4	1	0	4	25	0
6616	7	2	4	9	2	3	0	4	1	0	6	38	1
6617	5	2	15	15	4	2	4	4	1	0	4	25	0
6618	7	0	9	11	0	0	4	4	0	0	4	38	0
6619	3	2	10	15	3	2	2	2	0	0	3	5	0
6620	10	2	5	15	6	3	1	2	0	0	4	38	0
6621	2	2	10	11	4	0	3	4	1	0	4	38	0
6622	5	4	5	15	0	2	1	4	1	0	3	38	0
6623	9	2	0	15	2	11	0	4	1	0	6	38	0
6624	12	5	10	11	2	5	0	4	1	0	4	38	1
6625	12	1	4	12	0	9	1	4	0	0	5	38	0
6626	11	2	8	11	2	2	0	4	1	0	4	38	0
6627	9	5	7	7	2	10	0	4	1	0	6	38	0
6628	14	0	6	11	2	13	0	0	1	0	4	38	0
6629	7	2	15	9	4	9	1	4	1	0	6	38	1
6630	3	2	7	11	4	5	3	4	1	0	4	38	0
6631	7	2	9	9	2	9	0	4	1	1	6	38	1
6632	13	1	14	11	3	13	2	4	0	0	3	38	0
6633	9	2	7	9	2	3	0	4	1	1	6	38	1
6634	9	1	9	12	2	9	0	4	1	0	7	38	0
6635	5	2	11	9	2	9	0	4	1	0	4	38	0
6636	1	2	0	15	4	7	1	4	1	0	5	38	0
6637	6	2	11	3	2	5	0	4	1	0	4	25	0
